country,code,year,total_mt,per_capita_t
South Africa,ZAF,1971,168.41,7.341
South Africa,ZAF,1972,171.56,7.266
South Africa,ZAF,1973,173.35,7.136
South Africa,ZAF,1974,176.55,7.065
South Africa,ZAF,1975,185.0,7.201
South Africa,ZAF,1976,192.91,7.308
South Africa,ZAF,1977,199.74,7.365
South Africa,ZAF,1978,201.88,7.244
South Africa,ZAF,1979,218.67,7.637
South Africa,ZAF,1980,228.2,7.731
South Africa,ZAF,1981,257.08,8.417
South Africa,ZAF,1982,280.44,8.87
South Africa,ZAF,1983,291.91,8.916
South Africa,ZAF,1984,315.6,9.312
South Africa,ZAF,1985,323.87,9.242
South Africa,ZAF,1986,330.5,9.135
South Africa,ZAF,1987,328.67,8.805
South Africa,ZAF,1988,342.66,8.905
South Africa,ZAF,1989,340.71,8.598
South Africa,ZAF,1990,312.93,7.68
South Africa,ZAF,1991,326.03,7.821
South Africa,ZAF,1992,301.33,7.1
South Africa,ZAF,1993,320.35,7.399
South Africa,ZAF,1994,338.7,7.697
South Africa,ZAF,1995,361.71,8.121
South Africa,ZAF,1996,363.73,8.061
South Africa,ZAF,1997,385.22,8.435
South Africa,ZAF,1998,377.27,8.162
South Africa,ZAF,1999,374.87,8.022
South Africa,ZAF,2000,378.33,8.022
South Africa,ZAF,2001,371.6,7.812
South Africa,ZAF,2002,356.5,7.424
South Africa,ZAF,2003,404.41,8.338
South Africa,ZAF,2004,449.32,9.171
South Africa,ZAF,2005,416.2,8.41
South Africa,ZAF,2006,446.74,8.935
South Africa,ZAF,2007,465.03,9.203
South Africa,ZAF,2008,494.67,9.678
South Africa,ZAF,2009,474.51,9.173
South Africa,ZAF,2010,467.35,8.928
South Africa,ZAF,2011,474.27,8.949
South Africa,ZAF,2012,461.44,8.58
South Africa,ZAF,2013,456.19,8.343
South Africa,ZAF,2014,481.64,8.663
South Africa,ZAF,2015,457.47,8.065
South Africa,ZAF,2016,457.05,7.982
South Africa,ZAF,2017,440.01,7.634
South Africa,ZAF,2018,453.77,7.742
South Africa,ZAF,2019,470.73,7.9
South Africa,ZAF,2020,435.3,7.188
South Africa,ZAF,2021,439.46,7.145
South Africa,ZAF,2022,428.78,6.874
South Africa,ZAF,2023,436.6,6.907
South Africa,ZAF,2024,439.83,6.872
Nigeria,NGA,1915,0.02,0.001
Nigeria,NGA,1916,0.07,0.003
Nigeria,NGA,1917,0.22,0.01
Nigeria,NGA,1918,0.4,0.018
Nigeria,NGA,1919,0.37,0.016
Nigeria,NGA,1920,0.49,0.021
Nigeria,NGA,1921,0.57,0.025
Nigeria,NGA,1922,0.3,0.013
Nigeria,NGA,1923,0.47,0.02
Nigeria,NGA,1924,0.54,0.022
Nigeria,NGA,1925,0.64,0.026
Nigeria,NGA,1926,0.88,0.035
Nigeria,NGA,1927,0.97,0.038
Nigeria,NGA,1928,0.97,0.037
Nigeria,NGA,1929,0.93,0.035
Nigeria,NGA,1930,0.94,0.035
Nigeria,NGA,1931,0.88,0.033
Nigeria,NGA,1932,0.68,0.025
Nigeria,NGA,1933,0.63,0.023
Nigeria,NGA,1934,0.7,0.025
Nigeria,NGA,1935,0.7,0.024
Nigeria,NGA,1936,0.79,0.027
Nigeria,NGA,1937,0.98,0.033
Nigeria,NGA,1938,0.97,0.032
Nigeria,NGA,1939,0.82,0.027
Nigeria,NGA,1940,0.84,0.027
Nigeria,NGA,1941,0.99,0.031
Nigeria,NGA,1942,1.24,0.039
Nigeria,NGA,1943,1.36,0.042
Nigeria,NGA,1944,1.66,0.05
Nigeria,NGA,1945,1.38,0.041
Nigeria,NGA,1946,1.64,0.047
Nigeria,NGA,1947,1.56,0.044
Nigeria,NGA,1948,1.64,0.046
Nigeria,NGA,1949,1.48,0.041
Nigeria,NGA,1950,2.26,0.061
Nigeria,NGA,1951,1.69,0.044
Nigeria,NGA,1952,2.18,0.056
Nigeria,NGA,1953,2.44,0.062
Nigeria,NGA,1954,2.57,0.064
Nigeria,NGA,1955,2.7,0.066
Nigeria,NGA,1956,3.01,0.072
Nigeria,NGA,1957,3.18,0.075
Nigeria,NGA,1958,3.72,0.086
Nigeria,NGA,1959,3.56,0.081
Nigeria,NGA,1960,3.4,0.076
Nigeria,NGA,1961,4.11,0.089
Nigeria,NGA,1962,4.17,0.089
Nigeria,NGA,1963,5.34,0.111
Nigeria,NGA,1964,7.27,0.148
Nigeria,NGA,1965,11.75,0.235
Nigeria,NGA,1966,12.89,0.252
Nigeria,NGA,1967,12.82,0.245
Nigeria,NGA,1968,6.63,0.124
Nigeria,NGA,1969,12.1,0.221
Nigeria,NGA,1970,21.52,0.385
Nigeria,NGA,1971,32.25,0.564
Nigeria,NGA,1972,41.38,0.706
Nigeria,NGA,1973,49.51,0.824
Nigeria,NGA,1974,62.21,1.009
Nigeria,NGA,1975,47.32,0.746
Nigeria,NGA,1976,55.16,0.845
Nigeria,NGA,1977,50.47,0.751
Nigeria,NGA,1978,48.18,0.695
Nigeria,NGA,1979,70.14,0.981
Nigeria,NGA,1980,67.99,0.922
Nigeria,NGA,1981,65.75,0.864
Nigeria,NGA,1982,65.31,0.833
Nigeria,NGA,1983,59.62,0.741
Nigeria,NGA,1984,69.34,0.84
Nigeria,NGA,1985,69.56,0.819
Nigeria,NGA,1986,73.11,0.838
Nigeria,NGA,1987,58.94,0.658
Nigeria,NGA,1988,70.35,0.764
Nigeria,NGA,1989,42.05,0.445
Nigeria,NGA,1990,38.79,0.399
Nigeria,NGA,1991,41.84,0.42
Nigeria,NGA,1992,46.16,0.451
Nigeria,NGA,1993,44.7,0.425
Nigeria,NGA,1994,80.36,0.745
Nigeria,NGA,1995,84.23,0.76
Nigeria,NGA,1996,97.77,0.859
Nigeria,NGA,1997,95.65,0.819
Nigeria,NGA,1998,86.34,0.72
Nigeria,NGA,1999,84.84,0.689
Nigeria,NGA,2000,96.83,0.766
Nigeria,NGA,2001,100.22,0.772
Nigeria,NGA,2002,89.91,0.674
Nigeria,NGA,2003,100.03,0.729
Nigeria,NGA,2004,94.96,0.673
Nigeria,NGA,2005,101.67,0.701
Nigeria,NGA,2006,90.1,0.604
Nigeria,NGA,2007,82.17,0.536
Nigeria,NGA,2008,86.49,0.549
Nigeria,NGA,2009,77.03,0.475
Nigeria,NGA,2010,112.05,0.672
Nigeria,NGA,2011,126.12,0.736
Nigeria,NGA,2012,110.12,0.625
Nigeria,NGA,2013,117.4,0.648
Nigeria,NGA,2014,123.97,0.667
Nigeria,NGA,2015,110.52,0.58
Nigeria,NGA,2016,116.4,0.596
Nigeria,NGA,2017,112.54,0.562
Nigeria,NGA,2018,106.79,0.521
Nigeria,NGA,2019,127.86,0.61
Nigeria,NGA,2020,124.9,0.584
Nigeria,NGA,2021,147.78,0.676
Nigeria,NGA,2022,131.44,0.589
Nigeria,NGA,2023,129.38,0.568
Nigeria,NGA,2024,135.82,0.584
Ethiopia,ETH,1941,0.01,0.001
Ethiopia,ETH,1942,0.01,0.001
Ethiopia,ETH,1943,0.01,0.001
Ethiopia,ETH,1948,0.0,0.0
Ethiopia,ETH,1949,0.0,0.0
Ethiopia,ETH,1950,0.09,0.005
Ethiopia,ETH,1951,0.06,0.003
Ethiopia,ETH,1952,0.1,0.005
Ethiopia,ETH,1953,0.18,0.01
Ethiopia,ETH,1954,0.27,0.014
Ethiopia,ETH,1955,0.23,0.012
Ethiopia,ETH,1956,0.24,0.012
Ethiopia,ETH,1957,0.32,0.016
Ethiopia,ETH,1958,0.32,0.016
Ethiopia,ETH,1959,0.34,0.016
Ethiopia,ETH,1960,0.35,0.016
Ethiopia,ETH,1961,0.34,0.016
Ethiopia,ETH,1962,0.4,0.018
Ethiopia,ETH,1963,0.42,0.018
Ethiopia,ETH,1964,0.41,0.017
Ethiopia,ETH,1965,0.64,0.027
Ethiopia,ETH,1966,0.82,0.033
Ethiopia,ETH,1967,1.07,0.042
Ethiopia,ETH,1968,1.73,0.065
Ethiopia,ETH,1969,1.67,0.062
Ethiopia,ETH,1970,1.65,0.059
Ethiopia,ETH,1971,1.85,0.065
Ethiopia,ETH,1972,1.41,0.048
Ethiopia,ETH,1973,1.75,0.058
Ethiopia,ETH,1974,1.74,0.056
Ethiopia,ETH,1975,1.21,0.038
Ethiopia,ETH,1976,1.17,0.036
Ethiopia,ETH,1977,1.05,0.032
Ethiopia,ETH,1978,1.37,0.041
Ethiopia,ETH,1979,1.84,0.054
Ethiopia,ETH,1980,1.82,0.053
Ethiopia,ETH,1981,1.86,0.053
Ethiopia,ETH,1982,1.47,0.04
Ethiopia,ETH,1983,1.83,0.049
Ethiopia,ETH,1984,1.65,0.043
Ethiopia,ETH,1985,1.8,0.045
Ethiopia,ETH,1986,2.2,0.053
Ethiopia,ETH,1987,2.55,0.06
Ethiopia,ETH,1988,2.64,0.06
Ethiopia,ETH,1989,2.79,0.061
Ethiopia,ETH,1990,2.99,0.063
Ethiopia,ETH,1991,2.96,0.06
Ethiopia,ETH,1992,2.94,0.057
Ethiopia,ETH,1993,2.99,0.056
Ethiopia,ETH,1994,2.2,0.04
Ethiopia,ETH,1995,2.51,0.044
Ethiopia,ETH,1996,2.79,0.047
Ethiopia,ETH,1997,2.98,0.049
Ethiopia,ETH,1998,3.15,0.05
Ethiopia,ETH,1999,3.09,0.047
Ethiopia,ETH,2000,3.46,0.051
Ethiopia,ETH,2001,4.26,0.061
Ethiopia,ETH,2002,4.43,0.062
Ethiopia,ETH,2003,4.87,0.066
Ethiopia,ETH,2004,5.16,0.068
Ethiopia,ETH,2005,4.96,0.063
Ethiopia,ETH,2006,5.32,0.066
Ethiopia,ETH,2007,5.84,0.07
Ethiopia,ETH,2008,6.42,0.075
Ethiopia,ETH,2009,6.45,0.073
Ethiopia,ETH,2010,6.34,0.07
Ethiopia,ETH,2011,7.35,0.079
Ethiopia,ETH,2012,7.99,0.083
Ethiopia,ETH,2013,9.74,0.099
Ethiopia,ETH,2014,11.54,0.114
Ethiopia,ETH,2015,12.56,0.121
Ethiopia,ETH,2016,14.32,0.134
Ethiopia,ETH,2017,14.6,0.133
Ethiopia,ETH,2018,16.12,0.143
Ethiopia,ETH,2019,17.18,0.148
Ethiopia,ETH,2020,16.74,0.141
Ethiopia,ETH,2021,17.91,0.147
Ethiopia,ETH,2022,16.96,0.135
Ethiopia,ETH,2023,17.57,0.137
Ethiopia,ETH,2024,17.84,0.135
Pakistan,PAK,1946,0.63,0.018
Pakistan,PAK,1947,0.66,0.018
Pakistan,PAK,1948,0.72,0.02
Pakistan,PAK,1949,1.02,0.028
Pakistan,PAK,1950,5.35,0.149
Pakistan,PAK,1951,6.61,0.181
Pakistan,PAK,1952,6.98,0.187
Pakistan,PAK,1953,7.11,0.186
Pakistan,PAK,1954,7.22,0.184
Pakistan,PAK,1955,7.44,0.185
Pakistan,PAK,1956,8.81,0.214
Pakistan,PAK,1957,9.1,0.216
Pakistan,PAK,1958,10.22,0.236
Pakistan,PAK,1959,9.92,0.223
Pakistan,PAK,1960,11.93,0.261
Pakistan,PAK,1961,12.35,0.263
Pakistan,PAK,1962,13.57,0.282
Pakistan,PAK,1963,15.6,0.315
Pakistan,PAK,1964,16.04,0.316
Pakistan,PAK,1965,16.83,0.322
Pakistan,PAK,1966,17.13,0.319
Pakistan,PAK,1967,18.18,0.329
Pakistan,PAK,1968,20.84,0.367
Pakistan,PAK,1969,20.21,0.346
Pakistan,PAK,1970,20.5,0.341
Pakistan,PAK,1971,19.44,0.314
Pakistan,PAK,1972,18.9,0.297
Pakistan,PAK,1973,20.01,0.306
Pakistan,PAK,1974,21.39,0.317
Pakistan,PAK,1975,23.19,0.334
Pakistan,PAK,1976,22.79,0.318
Pakistan,PAK,1977,24.32,0.329
Pakistan,PAK,1978,26.05,0.341
Pakistan,PAK,1979,28.13,0.356
Pakistan,PAK,1980,31.93,0.388
Pakistan,PAK,1981,34.23,0.399
Pakistan,PAK,1982,37.19,0.417
Pakistan,PAK,1983,40.02,0.434
Pakistan,PAK,1984,42.56,0.447
Pakistan,PAK,1985,46.81,0.477
Pakistan,PAK,1986,49.06,0.483
Pakistan,PAK,1987,52.99,0.504
Pakistan,PAK,1988,57.61,0.53
Pakistan,PAK,1989,60.32,0.537
Pakistan,PAK,1990,67.83,0.584
Pakistan,PAK,1991,67.48,0.562
Pakistan,PAK,1992,72.01,0.583
Pakistan,PAK,1993,77.18,0.608
Pakistan,PAK,1994,84.02,0.643
Pakistan,PAK,1995,83.61,0.621
Pakistan,PAK,1996,93.54,0.675
Pakistan,PAK,1997,93.79,0.658
Pakistan,PAK,1998,96.74,0.66
Pakistan,PAK,1999,99.39,0.66
Pakistan,PAK,2000,103.94,0.671
Pakistan,PAK,2001,105.4,0.662
Pakistan,PAK,2002,110.57,0.677
Pakistan,PAK,2003,113.14,0.677
Pakistan,PAK,2004,124.64,0.728
Pakistan,PAK,2005,129.95,0.741
Pakistan,PAK,2006,137.91,0.768
Pakistan,PAK,2007,148.35,0.804
Pakistan,PAK,2008,147.9,0.78
Pakistan,PAK,2009,148.35,0.763
Pakistan,PAK,2010,147.5,0.74
Pakistan,PAK,2011,149.49,0.734
Pakistan,PAK,2012,150.56,0.725
Pakistan,PAK,2013,148.18,0.702
Pakistan,PAK,2014,150.81,0.704
Pakistan,PAK,2015,144.9,0.667
Pakistan,PAK,2016,176.74,0.803
Pakistan,PAK,2017,211.98,0.949
Pakistan,PAK,2018,203.5,0.897
Pakistan,PAK,2019,190.83,0.827
Pakistan,PAK,2020,215.51,0.917
Pakistan,PAK,2021,243.55,1.017
Pakistan,PAK,2022,211.97,0.87
Pakistan,PAK,2023,186.86,0.755
Pakistan,PAK,2024,179.8,0.716
Bangladesh,BGD,1946,0.12,0.003
Bangladesh,BGD,1947,0.12,0.003
Bangladesh,BGD,1948,0.13,0.003
Bangladesh,BGD,1949,0.19,0.005
Bangladesh,BGD,1950,0.99,0.024
Bangladesh,BGD,1951,1.23,0.029
Bangladesh,BGD,1952,1.3,0.03
Bangladesh,BGD,1953,1.32,0.03
Bangladesh,BGD,1954,1.34,0.03
Bangladesh,BGD,1955,1.38,0.03
Bangladesh,BGD,1956,1.63,0.035
Bangladesh,BGD,1957,1.69,0.035
Bangladesh,BGD,1958,1.9,0.039
Bangladesh,BGD,1959,1.84,0.036
Bangladesh,BGD,1960,2.21,0.043
Bangladesh,BGD,1961,2.29,0.043
Bangladesh,BGD,1962,2.52,0.046
Bangladesh,BGD,1963,2.89,0.051
Bangladesh,BGD,1964,2.97,0.051
Bangladesh,BGD,1965,3.12,0.052
Bangladesh,BGD,1966,3.18,0.052
Bangladesh,BGD,1967,3.37,0.053
Bangladesh,BGD,1968,3.87,0.059
Bangladesh,BGD,1969,3.75,0.056
Bangladesh,BGD,1970,3.8,0.055
Bangladesh,BGD,1971,3.61,0.051
Bangladesh,BGD,1972,3.51,0.049
Bangladesh,BGD,1973,4.55,0.062
Bangladesh,BGD,1974,4.65,0.061
Bangladesh,BGD,1975,4.86,0.062
Bangladesh,BGD,1976,5.56,0.07
Bangladesh,BGD,1977,5.78,0.071
Bangladesh,BGD,1978,5.98,0.071
Bangladesh,BGD,1979,6.61,0.077
Bangladesh,BGD,1980,7.6,0.086
Bangladesh,BGD,1981,7.89,0.087
Bangladesh,BGD,1982,8.55,0.092
Bangladesh,BGD,1983,8.19,0.086
Bangladesh,BGD,1984,9.08,0.093
Bangladesh,BGD,1985,10.19,0.102
Bangladesh,BGD,1986,11.41,0.111
Bangladesh,BGD,1987,11.8,0.112
Bangladesh,BGD,1988,13.48,0.126
Bangladesh,BGD,1989,13.38,0.122
Bangladesh,BGD,1990,14.08,0.126
Bangladesh,BGD,1991,14.75,0.13
Bangladesh,BGD,1992,15.39,0.133
Bangladesh,BGD,1993,16.07,0.136
Bangladesh,BGD,1994,17.55,0.146
Bangladesh,BGD,1995,21.06,0.172
Bangladesh,BGD,1996,21.51,0.172
Bangladesh,BGD,1997,23.14,0.182
Bangladesh,BGD,1998,23.22,0.179
Bangladesh,BGD,1999,25.09,0.19
Bangladesh,BGD,2000,26.54,0.197
Bangladesh,BGD,2001,31.06,0.227
Bangladesh,BGD,2002,32.01,0.23
Bangladesh,BGD,2003,33.5,0.238
Bangladesh,BGD,2004,35.98,0.252
Bangladesh,BGD,2005,37.72,0.261
Bangladesh,BGD,2006,41.73,0.285
Bangladesh,BGD,2007,42.68,0.288
Bangladesh,BGD,2008,45.34,0.303
Bangladesh,BGD,2009,49.19,0.326
Bangladesh,BGD,2010,54.04,0.355
Bangladesh,BGD,2011,55.59,0.362
Bangladesh,BGD,2012,59.7,0.385
Bangladesh,BGD,2013,64.76,0.414
Bangladesh,BGD,2014,67.55,0.428
Bangladesh,BGD,2015,76.95,0.483
Bangladesh,BGD,2016,81.76,0.508
Bangladesh,BGD,2017,86.53,0.534
Bangladesh,BGD,2018,86.61,0.53
Bangladesh,BGD,2019,94.81,0.575
Bangladesh,BGD,2020,95.73,0.576
Bangladesh,BGD,2021,98.53,0.588
Bangladesh,BGD,2022,102.15,0.603
Bangladesh,BGD,2023,104.53,0.61
Bangladesh,BGD,2024,108.32,0.624
Norway,NOR,1850,0.14,0.1
Norway,NOR,1851,0.15,0.106
Norway,NOR,1852,0.15,0.105
Norway,NOR,1853,0.16,0.114
Norway,NOR,1854,0.23,0.159
Norway,NOR,1855,0.26,0.172
Norway,NOR,1856,0.3,0.201
Norway,NOR,1857,0.3,0.198
Norway,NOR,1858,0.27,0.172
Norway,NOR,1859,0.33,0.207
Norway,NOR,1860,0.33,0.209
Norway,NOR,1861,0.43,0.266
Norway,NOR,1862,0.37,0.228
Norway,NOR,1863,0.36,0.221
Norway,NOR,1864,0.48,0.291
Norway,NOR,1865,0.47,0.284
Norway,NOR,1866,0.52,0.31
Norway,NOR,1867,0.62,0.365
Norway,NOR,1868,0.63,0.371
Norway,NOR,1869,0.55,0.321
Norway,NOR,1870,0.63,0.362
Norway,NOR,1871,0.61,0.348
Norway,NOR,1872,0.66,0.37
Norway,NOR,1873,0.66,0.368
Norway,NOR,1874,0.82,0.451
Norway,NOR,1875,1.03,0.561
Norway,NOR,1876,0.91,0.49
Norway,NOR,1877,1.22,0.654
Norway,NOR,1878,1.09,0.577
Norway,NOR,1879,1.14,0.601
Norway,NOR,1880,1.25,0.652
Norway,NOR,1881,1.29,0.671
Norway,NOR,1882,1.41,0.729
Norway,NOR,1883,1.52,0.783
Norway,NOR,1884,1.56,0.798
Norway,NOR,1885,1.78,0.909
Norway,NOR,1886,1.74,0.885
Norway,NOR,1887,1.68,0.85
Norway,NOR,1888,1.95,0.979
Norway,NOR,1889,2.22,1.111
Norway,NOR,1890,2.08,1.033
Norway,NOR,1891,2.41,1.19
Norway,NOR,1892,2.47,1.204
Norway,NOR,1893,2.46,1.189
Norway,NOR,1894,2.91,1.387
Norway,NOR,1895,3.06,1.445
Norway,NOR,1896,3.13,1.46
Norway,NOR,1897,3.39,1.564
Norway,NOR,1898,3.39,1.546
Norway,NOR,1899,4.05,1.83
Norway,NOR,1900,4.15,1.861
Norway,NOR,1901,3.89,1.73
Norway,NOR,1902,4.24,1.87
Norway,NOR,1903,4.24,1.856
Norway,NOR,1904,4.16,1.808
Norway,NOR,1905,4.15,1.791
Norway,NOR,1906,4.22,1.812
Norway,NOR,1907,4.78,2.038
Norway,NOR,1908,5.72,2.419
Norway,NOR,1909,5.76,2.421
Norway,NOR,1910,5.94,2.475
Norway,NOR,1911,6.08,2.511
Norway,NOR,1912,6.88,2.814
Norway,NOR,1913,6.92,2.802
Norway,NOR,1914,7.71,3.092
Norway,NOR,1915,8.45,3.355
Norway,NOR,1916,7.9,3.103
Norway,NOR,1917,3.5,1.36
Norway,NOR,1918,4.45,1.715
Norway,NOR,1919,5.29,2.019
Norway,NOR,1920,5.3,2.006
Norway,NOR,1921,3.37,1.267
Norway,NOR,1922,6.48,2.417
Norway,NOR,1923,6.79,2.517
Norway,NOR,1924,7.73,2.845
Norway,NOR,1925,7.6,2.779
Norway,NOR,1926,6.36,2.312
Norway,NOR,1927,8.67,3.131
Norway,NOR,1928,8.45,3.035
Norway,NOR,1929,9.52,3.397
Norway,NOR,1930,8.73,3.094
Norway,NOR,1931,8.09,2.85
Norway,NOR,1932,8.64,3.029
Norway,NOR,1933,9.18,3.198
Norway,NOR,1934,9.49,3.286
Norway,NOR,1935,9.78,3.369
Norway,NOR,1936,10.44,3.576
Norway,NOR,1937,11.76,4.004
Norway,NOR,1938,10.48,3.547
Norway,NOR,1939,12.51,4.209
Norway,NOR,1940,6.51,2.174
Norway,NOR,1941,4.81,1.595
Norway,NOR,1942,4.63,1.519
Norway,NOR,1943,5.44,1.771
Norway,NOR,1944,4.88,1.573
Norway,NOR,1945,4.01,1.281
Norway,NOR,1946,7.07,2.238
Norway,NOR,1947,10.63,3.331
Norway,NOR,1948,10.98,3.41
Norway,NOR,1949,10.41,3.201
Norway,NOR,1950,8.43,2.582
Norway,NOR,1951,9.48,2.875
Norway,NOR,1952,9.68,2.91
Norway,NOR,1953,9.78,2.911
Norway,NOR,1954,9.88,2.911
Norway,NOR,1955,11.41,3.329
Norway,NOR,1956,11.95,3.453
Norway,NOR,1957,11.36,3.253
Norway,NOR,1958,11.19,3.175
Norway,NOR,1959,11.81,3.324
Norway,NOR,1960,13.09,3.654
Norway,NOR,1961,13.34,3.694
Norway,NOR,1962,14.06,3.864
Norway,NOR,1963,14.97,4.082
Norway,NOR,1964,16.17,4.377
Norway,NOR,1965,16.39,4.402
Norway,NOR,1966,19.54,5.207
Norway,NOR,1967,19.3,5.101
Norway,NOR,1968,21.11,5.533
Norway,NOR,1969,22.19,5.769
Norway,NOR,1970,27.98,7.22
Norway,NOR,1971,27.17,6.961
Norway,NOR,1972,29.4,7.474
Norway,NOR,1973,30.49,7.699
Norway,NOR,1974,27.69,6.948
Norway,NOR,1975,30.6,7.636
Norway,NOR,1976,33.33,8.279
Norway,NOR,1977,33.31,8.238
Norway,NOR,1978,32.62,8.038
Norway,NOR,1979,34.63,8.502
Norway,NOR,1980,31.78,7.778
Norway,NOR,1981,31.8,7.758
Norway,NOR,1982,30.91,7.513
Norway,NOR,1983,31.95,7.739
Norway,NOR,1984,33.81,8.167
Norway,NOR,1985,32.29,7.775
Norway,NOR,1986,34.79,8.347
Norway,NOR,1987,33.21,7.931
Norway,NOR,1988,35.59,8.455
Norway,NOR,1989,34.15,8.079
Norway,NOR,1990,35.01,8.254
Norway,NOR,1991,33.47,7.853
Norway,NOR,1992,34.4,8.026
Norway,NOR,1993,35.95,8.337
Norway,NOR,1994,37.86,8.731
Norway,NOR,1995,38.47,8.825
Norway,NOR,1996,41.54,9.482
Norway,NOR,1997,41.64,9.454
Norway,NOR,1998,41.84,9.441
Norway,NOR,1999,42.61,9.55
Norway,NOR,2000,42.13,9.381
Norway,NOR,2001,43.52,9.642
Norway,NOR,2002,42.57,9.381
Norway,NOR,2003,43.92,9.622
Norway,NOR,2004,44.26,9.638
Norway,NOR,2005,43.28,9.361
Norway,NOR,2006,43.86,9.411
Norway,NOR,2007,45.6,9.685
Norway,NOR,2008,44.69,9.373
Norway,NOR,2009,43.1,8.926
Norway,NOR,2010,45.66,9.339
Norway,NOR,2011,44.77,9.04
Norway,NOR,2012,44.26,8.819
Norway,NOR,2013,44.54,8.767
Norway,NOR,2014,44.98,8.754
Norway,NOR,2015,45.52,8.772
Norway,NOR,2016,44.71,8.539
Norway,NOR,2017,44.2,8.376
Norway,NOR,2018,44.47,8.372
Norway,NOR,2019,42.87,8.016
Norway,NOR,2020,41.27,7.673
Norway,NOR,2021,41.06,7.592
Norway,NOR,2022,40.83,7.483
Norway,NOR,2023,38.87,7.043
Norway,NOR,2024,37.18,6.668
Sweden,SWE,1850,0.2,0.058
Sweden,SWE,1851,0.22,0.062
Sweden,SWE,1852,0.22,0.061
Sweden,SWE,1853,0.23,0.064
Sweden,SWE,1854,0.34,0.094
Sweden,SWE,1855,0.32,0.087
Sweden,SWE,1856,0.48,0.13
Sweden,SWE,1857,0.61,0.165
Sweden,SWE,1858,0.51,0.137
Sweden,SWE,1859,0.75,0.199
Sweden,SWE,1860,0.75,0.197
Sweden,SWE,1861,0.97,0.251
Sweden,SWE,1862,0.99,0.253
Sweden,SWE,1863,0.99,0.251
Sweden,SWE,1864,1.04,0.262
Sweden,SWE,1865,1.08,0.271
Sweden,SWE,1866,1.11,0.277
Sweden,SWE,1867,1.04,0.255
Sweden,SWE,1868,1.22,0.299
Sweden,SWE,1869,1.09,0.263
Sweden,SWE,1870,1.34,0.322
Sweden,SWE,1871,1.43,0.341
Sweden,SWE,1872,1.71,0.403
Sweden,SWE,1873,1.74,0.405
Sweden,SWE,1874,1.87,0.433
Sweden,SWE,1875,2.28,0.521
Sweden,SWE,1876,2.43,0.551
Sweden,SWE,1877,2.57,0.578
Sweden,SWE,1878,2.18,0.485
Sweden,SWE,1879,2.21,0.489
Sweden,SWE,1880,2.83,0.62
Sweden,SWE,1881,2.75,0.599
Sweden,SWE,1882,3.15,0.682
Sweden,SWE,1883,3.22,0.694
Sweden,SWE,1884,3.55,0.762
Sweden,SWE,1885,3.83,0.818
Sweden,SWE,1886,3.75,0.798
Sweden,SWE,1887,3.8,0.805
Sweden,SWE,1888,4.25,0.895
Sweden,SWE,1889,4.96,1.04
Sweden,SWE,1890,4.95,1.032
Sweden,SWE,1891,5.28,1.095
Sweden,SWE,1892,5.25,1.082
Sweden,SWE,1893,5.28,1.081
Sweden,SWE,1894,5.89,1.198
Sweden,SWE,1895,5.95,1.202
Sweden,SWE,1896,6.16,1.234
Sweden,SWE,1897,6.86,1.365
Sweden,SWE,1898,7.3,1.444
Sweden,SWE,1899,9.13,1.795
Sweden,SWE,1900,9.17,1.79
Sweden,SWE,1901,8.52,1.653
Sweden,SWE,1902,8.93,1.72
Sweden,SWE,1903,9.8,1.877
Sweden,SWE,1904,10.33,1.964
Sweden,SWE,1905,10.16,1.922
Sweden,SWE,1906,11.29,2.121
Sweden,SWE,1907,12.77,2.384
Sweden,SWE,1908,13.76,2.552
Sweden,SWE,1909,12.67,2.335
Sweden,SWE,1910,13.12,2.401
Sweden,SWE,1911,12.79,2.325
Sweden,SWE,1912,14.19,2.56
Sweden,SWE,1913,15.95,2.857
Sweden,SWE,1914,14.99,2.663
Sweden,SWE,1915,15.1,2.663
Sweden,SWE,1916,15.93,2.789
Sweden,SWE,1917,6.9,1.199
Sweden,SWE,1918,8.12,1.399
Sweden,SWE,1919,7.8,1.335
Sweden,SWE,1920,10.54,1.794
Sweden,SWE,1921,6.13,1.038
Sweden,SWE,1922,10.13,1.705
Sweden,SWE,1923,12.29,2.061
Sweden,SWE,1924,14.64,2.445
Sweden,SWE,1925,13.12,2.181
Sweden,SWE,1926,12.77,2.114
Sweden,SWE,1927,17.87,2.947
Sweden,SWE,1928,16.24,2.667
Sweden,SWE,1929,19.37,3.167
Sweden,SWE,1930,18.93,3.083
Sweden,SWE,1931,18.94,3.073
Sweden,SWE,1932,18.74,3.028
Sweden,SWE,1933,19.52,3.143
Sweden,SWE,1934,21.73,3.487
Sweden,SWE,1935,22.86,3.655
Sweden,SWE,1936,25.05,3.99
Sweden,SWE,1937,28.94,4.593
Sweden,SWE,1938,26.13,4.133
Sweden,SWE,1939,29.3,4.611
Sweden,SWE,1940,18.47,2.89
Sweden,SWE,1941,15.04,2.335
Sweden,SWE,1942,13.02,2.004
Sweden,SWE,1943,15.84,2.414
Sweden,SWE,1944,12.44,1.878
Sweden,SWE,1945,4.55,0.68
Sweden,SWE,1946,17.38,2.571
Sweden,SWE,1947,25.09,3.677
Sweden,SWE,1948,30.8,4.469
Sweden,SWE,1949,26.83,3.858
Sweden,SWE,1950,28.66,4.084
Sweden,SWE,1951,33.48,4.734
